"topic","term","beta"
1,"androids",8.90819393494524e-07
2,"androids",6.25301641989269e-05
3,"androids",8.87806159954261e-07
4,"androids",8.63146410346709e-07
5,"androids",8.38298856895678e-07
6,"androids",9.00372033724334e-07
1,"rounded",4.54317890682208e-05
2,"rounded",8.80706538013056e-07
3,"rounded",8.87806159954261e-07
4,"rounded",8.63146410346709e-07
5,"rounded",8.38298856895678e-07
6,"rounded",9.00372033724334e-07
1,"motorcycle",9.79901332843977e-06
2,"motorcycle",8.80706538013056e-07
3,"motorcycle",9.76586775949687e-06
4,"motorcycle",8.63146410346709e-07
5,"motorcycle",3.43702531327228e-05
6,"motorcycle",9.00372033724334e-07
1,"infinitely",8.90819393494524e-07
2,"infinitely",8.80706538013056e-07
3,"infinitely",9.76586775949687e-06
4,"infinitely",8.63146410346709e-07
5,"infinitely",2.5987264563766e-05
6,"infinitely",1.8907812708211e-05
1,"peacefully",8.90819393494524e-07
2,"peacefully",9.68777191814362e-06
3,"peacefully",4.52781141576672e-05
4,"peacefully",9.4946105138138e-06
5,"peacefully",5.11362302706364e-05
6,"peacefully",9.00372033724334e-07
1,"straw",8.90819393494524e-07
2,"straw",0.000124179621859841
3,"straw",8.87806159954261e-07
4,"straw",8.63146410346709e-07
5,"straw",8.38298856895678e-07
6,"straw",9.00372033724334e-07
1,"noise",8.90819393494524e-07
2,"noise",0.000141793752620102
3,"noise",8.87806159954261e-07
4,"noise",8.63146410346709e-07
5,"noise",8.38298856895678e-07
6,"noise",9.00372033724334e-07
1,"reminding",8.90819393494524e-07
2,"reminding",3.61089680585353e-05
3,"reminding",9.76586775949687e-06
4,"reminding",8.63146410346709e-07
5,"reminding",8.38298856895678e-07
6,"reminding",9.00372033724334e-07
1,"denied",0.000107789146612837
2,"denied",8.80706538013056e-07
3,"denied",8.87806159954261e-07
4,"denied",8.63146410346709e-07
5,"denied",8.38298856895678e-07
6,"denied",9.00372033724334e-07
1,"subs",8.90819393494524e-07
2,"subs",8.80706538013056e-07
3,"subs",9.76586775949687e-06
4,"subs",8.63146410346709e-07
5,"subs",8.38298856895678e-07
6,"subs",5.49226940571845e-05
1,"bout",8.10645648080017e-05
2,"bout",8.80706538013056e-07
3,"bout",8.87806159954261e-07
4,"bout",8.63146410346709e-07
5,"bout",8.38298856895678e-07
6,"bout",9.00372033724334e-07
1,"description",8.90819393494524e-07
2,"description",8.80706538013056e-07
3,"description",8.87806159954261e-07
4,"description",8.63146410346709e-07
5,"description",9.30511731154204e-05
6,"description",9.90409237096768e-06
1,"om",8.90819393494524e-07
2,"om",8.80706538013056e-07
3,"om",8.87806159954261e-07
4,"om",8.63146410346709e-07
5,"om",3.43702531327228e-05
6,"om",1.8907812708211e-05
1,"worlds",8.90819393494524e-07
2,"worlds",8.80706538013056e-07
3,"worlds",8.87806159954261e-07
4,"worlds",8.63146410346709e-07
5,"worlds",8.38298856895678e-07
6,"worlds",4.59189737199411e-05
1,"that'd",1.8707207263385e-05
2,"that'd",8.01442949591881e-05
3,"that'd",8.87806159954261e-07
4,"that'd",8.63146410346709e-07
5,"that'd",8.38298856895678e-07
6,"that'd",9.00372033724334e-07
1,"illegal",8.90819393494524e-07
2,"illegal",8.01442949591881e-05
3,"illegal",8.87806159954261e-07
4,"illegal",8.63146410346709e-07
5,"illegal",8.38298856895678e-07
6,"illegal",9.90409237096768e-06
1,"excelent",8.90819393494524e-07
2,"excelent",8.80706538013056e-07
3,"excelent",4.52781141576672e-05
4,"excelent",8.63146410346709e-07
5,"excelent",8.38298856895678e-07
6,"excelent",9.00372033724334e-07
1,"fuming",1.8707207263385e-05
2,"fuming",8.80706538013056e-07
3,"fuming",9.76586775949687e-06
4,"fuming",8.63146410346709e-07
5,"fuming",1.76042759948093e-05
6,"fuming",9.00372033724334e-07
1,"oldest",8.90819393494524e-07
2,"oldest",8.80706538013056e-07
3,"oldest",0.000160692914951721
4,"oldest",5.26519310311492e-05
5,"oldest",8.38298856895678e-07
6,"oldest",9.00372033724334e-07
1,"hole",8.90819393494524e-07
2,"hole",8.80706538013056e-07
3,"hole",8.87806159954261e-07
4,"hole",8.63146410346709e-07
5,"hole",9.30511731154204e-05
6,"hole",9.00372033724334e-07
1,"downgraded",8.90819393494524e-07
2,"downgraded",8.80706538013056e-07
3,"downgraded",9.76586775949687e-06
4,"downgraded",4.40204669276821e-05
5,"downgraded",5.95192188395932e-05
6,"downgraded",9.00372033724334e-07
1,"tweaking",4.54317890682208e-05
2,"tweaking",8.80706538013056e-07
3,"tweaking",8.87806159954261e-07
4,"tweaking",8.63146410346709e-07
5,"tweaking",8.38298856895678e-07
6,"tweaking",9.00372033724334e-07
1,"worsening",4.54317890682208e-05
2,"worsening",8.80706538013056e-07
3,"worsening",8.87806159954261e-07
4,"worsening",8.63146410346709e-07
5,"worsening",8.38298856895678e-07
6,"worsening",9.00372033724334e-07
1,"sales",8.90819393494524e-07
2,"sales",1.84948372982742e-05
3,"sales",2.75219909585821e-05
4,"sales",8.63146410346709e-07
5,"sales",8.38298856895678e-07
6,"sales",9.00372033724334e-07
1,"extras",8.90819393494524e-07
2,"extras",8.80706538013056e-07
3,"extras",8.87806159954261e-07
4,"extras",8.63146410346709e-07
5,"extras",8.38298856895678e-07
6,"extras",6.39264143944278e-05
1,"uk",8.90819393494524e-07
2,"uk",4.49160334386658e-05
3,"uk",8.87806159954261e-07
4,"uk",6.99148592380834e-05
5,"uk",1.76042759948093e-05
6,"uk",9.90409237096768e-06
1,"treated",8.90819393494524e-07
2,"treated",4.49160334386658e-05
3,"treated",8.87806159954261e-07
4,"treated",8.63146410346709e-07
5,"treated",8.38298856895678e-07
6,"treated",9.00372033724334e-07
1,"avid",8.90819393494524e-07
2,"avid",8.80706538013056e-07
3,"avid",8.96684221553803e-05
4,"avid",8.63146410346709e-07
5,"avid",8.38298856895678e-07
6,"avid",9.00372033724334e-07
1,"plzz",9.88809526778921e-05
2,"plzz",8.80706538013056e-07
3,"plzz",8.87806159954261e-07
4,"plzz",8.63146410346709e-07
5,"plzz",8.38298856895678e-07
6,"plzz",1.8907812708211e-05
1,"responsibility",8.90819393494524e-07
2,"responsibility",8.01442949591881e-05
3,"responsibility",8.87806159954261e-07
4,"responsibility",8.63146410346709e-07
5,"responsibility",8.38298856895678e-07
6,"responsibility",9.00372033724334e-07
1,"disgusted",8.90819393494524e-07
2,"disgusted",1.84948372982742e-05
3,"disgusted",8.87806159954261e-07
4,"disgusted",8.63146410346709e-07
5,"disgusted",9.22128742585246e-06
6,"disgusted",1.8907812708211e-05
1,"anyhow",8.90819393494524e-07
2,"anyhow",8.80706538013056e-07
3,"anyhow",8.87806159954261e-07
4,"anyhow",8.63146410346709e-07
5,"anyhow",8.38298856895678e-07
6,"anyhow",5.49226940571845e-05
1,"failures",1.8707207263385e-05
2,"failures",8.80706538013056e-07
3,"failures",8.87806159954261e-07
4,"failures",8.63146410346709e-07
5,"failures",1.76042759948093e-05
6,"failures",1.8907812708211e-05
1,"pair",8.90819393494524e-07
2,"pair",8.80706538013056e-07
3,"pair",8.87806159954261e-07
4,"pair",8.63146410346709e-07
5,"pair",8.38298856895678e-07
6,"pair",0.000144959897429618
1,"uhm",8.90819393494524e-07
2,"uhm",8.80706538013056e-07
3,"uhm",8.87806159954261e-07
4,"uhm",8.63146410346709e-07
5,"uhm",8.38298856895678e-07
6,"uhm",5.49226940571845e-05
1,"5gb",5.43399830031659e-05
2,"5gb",1.84948372982742e-05
3,"5gb",8.87806159954261e-07
4,"5gb",8.63146410346709e-07
5,"5gb",8.38298856895678e-07
6,"5gb",9.00372033724334e-07
1,"followers",8.90819393494524e-07
2,"followers",9.68777191814362e-06
3,"followers",8.87806159954261e-07
4,"followers",4.40204669276821e-05
5,"followers",8.38298856895678e-07
6,"followers",9.00372033724334e-07
1,"in-car",8.90819393494524e-07
2,"in-car",5.37230988187964e-05
3,"in-car",8.87806159954261e-07
4,"in-car",8.63146410346709e-07
5,"in-car",8.38298856895678e-07
6,"in-car",9.00372033724334e-07
1,"blocks",8.10645648080017e-05
2,"blocks",8.80706538013056e-07
3,"blocks",8.87806159954261e-07
4,"blocks",8.63146410346709e-07
5,"blocks",8.38298856895678e-07
6,"blocks",9.00372033724334e-07
1,"wheel",8.90819393494524e-07
2,"wheel",0.000177022014140624
3,"wheel",8.87806159954261e-07
4,"wheel",9.4946105138138e-06
5,"wheel",8.38298856895678e-07
6,"wheel",9.00372033724334e-07
1,"remarkable",8.90819393494524e-07
2,"remarkable",8.80706538013056e-07
3,"remarkable",3.64000525581247e-05
4,"remarkable",8.63146410346709e-07
5,"remarkable",8.38298856895678e-07
6,"remarkable",9.90409237096768e-06
1,"interaction",8.90819393494524e-07
2,"interaction",8.80706538013056e-07
3,"interaction",9.76586775949687e-06
4,"interaction",0.000113072179755419
5,"interaction",8.38298856895678e-07
6,"interaction",9.00372033724334e-07
1,"disturb",9.79901332843977e-06
2,"disturb",8.80706538013056e-07
3,"disturb",8.87806159954261e-07
4,"disturb",8.63146410346709e-07
5,"disturb",4.27532417016796e-05
6,"disturb",9.00372033724334e-07
1,"irritate",3.65235951332755e-05
2,"irritate",9.68777191814362e-06
3,"irritate",9.76586775949687e-06
4,"irritate",8.63146410346709e-07
5,"irritate",8.38298856895678e-07
6,"irritate",9.00372033724334e-07
1,"familiar",8.90819393494524e-07
2,"familiar",8.80706538013056e-07
3,"familiar",8.87806159954261e-07
4,"familiar",8.63146410346709e-07
5,"familiar",4.27532417016796e-05
6,"familiar",9.00372033724334e-07
1,"blown",8.90819393494524e-07
2,"blown",8.80706538013056e-07
3,"blown",7.19122989562951e-05
4,"blown",8.63146410346709e-07
5,"blown",9.22128742585246e-06
6,"blown",9.00372033724334e-07
1,"employee",8.90819393494524e-07
2,"employee",8.80706538013056e-07
3,"employee",8.87806159954261e-07
4,"employee",3.53890028242151e-05
5,"employee",9.22128742585246e-06
6,"employee",9.00372033724334e-07
1,"culture",8.90819393494524e-07
2,"culture",8.80706538013056e-07
3,"culture",8.87806159954261e-07
4,"culture",8.63146410346709e-07
5,"culture",8.38298856895678e-07
6,"culture",0.000180974778778591
1,"sliding",8.90819393494524e-07
2,"sliding",8.80706538013056e-07
3,"sliding",6.30342373567525e-05
4,"sliding",8.63146410346709e-07
5,"sliding",8.38298856895678e-07
6,"sliding",9.00372033724334e-07
1,"duh",3.65235951332755e-05
2,"duh",8.80706538013056e-07
3,"duh",1.86439293590395e-05
4,"duh",8.63146410346709e-07
5,"duh",8.38298856895678e-07
6,"duh",9.00372033724334e-07
1,"plalist",8.90819393494524e-07
2,"plalist",8.80706538013056e-07
3,"plalist",2.75219909585821e-05
4,"plalist",2.6757538720748e-05
5,"plalist",8.38298856895678e-07
6,"plalist",9.00372033724334e-07
1,"disagree",8.90819393494524e-07
2,"disagree",6.25301641989269e-05
3,"disagree",8.87806159954261e-07
4,"disagree",8.63146410346709e-07
5,"disagree",8.38298856895678e-07
6,"disagree",9.00372033724334e-07
1,"gadget",8.90819393494524e-07
2,"gadget",8.80706538013056e-07
3,"gadget",8.87806159954261e-07
4,"gadget",8.63146410346709e-07
5,"gadget",4.27532417016796e-05
6,"gadget",9.00372033724334e-07
1,"ik",1.8707207263385e-05
2,"ik",8.80706538013056e-07
3,"ik",8.87806159954261e-07
4,"ik",8.63146410346709e-07
5,"ik",8.38298856895678e-07
6,"ik",2.79115330454544e-05
1,"se",8.90819393494524e-07
2,"se",2.73019026784047e-05
3,"se",8.87806159954261e-07
4,"se",8.63146410346709e-07
5,"se",8.38298856895678e-07
6,"se",1.8907812708211e-05
1,"exits",4.54317890682208e-05
2,"exits",8.80706538013056e-07
3,"exits",8.87806159954261e-07
4,"exits",8.63146410346709e-07
5,"exits",8.38298856895678e-07
6,"exits",1.8907812708211e-05
1,"prepaid",8.90819393494524e-07
2,"prepaid",8.80706538013056e-07
3,"prepaid",8.87806159954261e-07
4,"prepaid",8.63146410346709e-07
5,"prepaid",8.38298856895678e-07
6,"prepaid",4.59189737199411e-05
1,"noticeable",8.90819393494524e-07
2,"noticeable",8.80706538013056e-07
3,"noticeable",8.87806159954261e-07
4,"noticeable",8.63146410346709e-07
5,"noticeable",1.76042759948093e-05
6,"noticeable",2.79115330454544e-05
1,"10x",8.90819393494524e-07
2,"10x",8.80706538013056e-07
3,"10x",6.30342373567525e-05
4,"10x",1.81260746172809e-05
5,"10x",8.38298856895678e-07
6,"10x",9.00372033724334e-07
1,"oftentimes",8.90819393494524e-07
2,"oftentimes",8.80706538013056e-07
3,"oftentimes",8.87806159954261e-07
4,"oftentimes",8.63146410346709e-07
5,"oftentimes",4.27532417016796e-05
6,"oftentimes",9.00372033724334e-07
1,"programmed",8.90819393494524e-07
2,"programmed",3.61089680585353e-05
3,"programmed",8.87806159954261e-07
4,"programmed",2.6757538720748e-05
5,"programmed",8.38298856895678e-07
6,"programmed",9.00372033724334e-07
1,"literal",8.90819393494524e-07
2,"literal",8.80706538013056e-07
3,"literal",8.87806159954261e-07
4,"literal",9.4946105138138e-06
5,"literal",8.38298856895678e-07
6,"literal",9.09375754061579e-05
1,"popped",8.90819393494524e-07
2,"popped",9.68777191814362e-06
3,"popped",8.87806159954261e-07
4,"popped",8.63146410346709e-07
5,"popped",5.95192188395932e-05
6,"popped",9.00372033724334e-07
1,"awake",8.90819393494524e-07
2,"awake",8.80706538013056e-07
3,"awake",9.76586775949687e-06
4,"awake",3.53890028242151e-05
5,"awake",8.38298856895678e-07
6,"awake",9.90409237096768e-06
1,"situations",8.90819393494524e-07
2,"situations",8.80706538013056e-07
3,"situations",8.87806159954261e-07
4,"situations",3.53890028242151e-05
5,"situations",8.38298856895678e-07
6,"situations",2.79115330454544e-05
1,"creative",8.90819393494524e-07
2,"creative",8.80706538013056e-07
3,"creative",3.64000525581247e-05
4,"creative",8.63146410346709e-07
5,"creative",9.22128742585246e-06
6,"creative",9.00372033724334e-07
1,"managing",8.90819393494524e-07
2,"managing",8.80706538013056e-07
3,"managing",2.75219909585821e-05
4,"managing",5.26519310311492e-05
5,"managing",8.38298856895678e-07
6,"managing",9.00372033724334e-07
1,"reasonably",8.90819393494524e-07
2,"reasonably",8.80706538013056e-07
3,"reasonably",8.87806159954261e-07
4,"reasonably",8.63146410346709e-07
5,"reasonably",9.22128742585246e-06
6,"reasonably",5.49226940571845e-05
1,"workaround",8.90819393494524e-07
2,"workaround",8.80706538013056e-07
3,"workaround",8.87806159954261e-07
4,"workaround",6.12833951346163e-05
5,"workaround",8.38298856895678e-07
6,"workaround",9.00372033724334e-07
1,"equivalent",8.90819393494524e-07
2,"equivalent",8.80706538013056e-07
3,"equivalent",8.87806159954261e-07
4,"equivalent",8.63146410346709e-07
5,"equivalent",8.38298856895678e-07
6,"equivalent",4.59189737199411e-05
1,"qobuz",8.90819393494524e-07
2,"qobuz",8.80706538013056e-07
3,"qobuz",8.87806159954261e-07
4,"qobuz",8.63146410346709e-07
5,"qobuz",8.38298856895678e-07
6,"qobuz",4.59189737199411e-05
1,"folk",8.90819393494524e-07
2,"folk",8.80706538013056e-07
3,"folk",8.87806159954261e-07
4,"folk",8.63146410346709e-07
5,"folk",8.38298856895678e-07
6,"folk",6.39264143944278e-05
1,"sports",8.90819393494524e-07
2,"sports",8.80706538013056e-07
3,"sports",4.52781141576672e-05
4,"sports",8.63146410346709e-07
5,"sports",9.22128742585246e-06
6,"sports",9.00372033724334e-07
1,"recognise",0.00021468747383218
2,"recognise",8.80706538013056e-07
3,"recognise",8.87806159954261e-07
4,"recognise",8.63146410346709e-07
5,"recognise",8.38298856895678e-07
6,"recognise",9.00372033724334e-07
1,"march",8.90819393494524e-07
2,"march",0.000168214948760494
3,"march",8.87806159954261e-07
4,"march",0.000104440715651952
5,"march",8.38298856895678e-07
6,"march",9.00372033724334e-07
1,"musicals",8.90819393494524e-07
2,"musicals",8.80706538013056e-07
3,"musicals",8.87806159954261e-07
4,"musicals",8.63146410346709e-07
5,"musicals",7.62851959775067e-05
6,"musicals",9.00372033724334e-07
1,"desperate",8.90819393494524e-07
2,"desperate",7.13372295790575e-05
3,"desperate",8.87806159954261e-07
4,"desperate",8.63146410346709e-07
5,"desperate",8.38298856895678e-07
6,"desperate",1.8907812708211e-05
1,"exclude",8.90819393494524e-07
2,"exclude",8.80706538013056e-07
3,"exclude",5.41561757572099e-05
4,"exclude",8.63146410346709e-07
5,"exclude",8.38298856895678e-07
6,"exclude",9.00372033724334e-07
1,"wil",8.90819393494524e-07
2,"wil",8.80706538013056e-07
3,"wil",2.75219909585821e-05
4,"wil",8.63146410346709e-07
5,"wil",3.43702531327228e-05
6,"wil",9.00372033724334e-07
1,"stressful",8.90819393494524e-07
2,"stressful",5.37230988187964e-05
3,"stressful",8.87806159954261e-07
4,"stressful",8.63146410346709e-07
5,"stressful",8.46681845464636e-05
6,"stressful",9.00372033724334e-07
1,"field",8.90819393494524e-07
2,"field",8.80706538013056e-07
3,"field",3.64000525581247e-05
4,"field",8.63146410346709e-07
5,"field",9.22128742585246e-06
6,"field",9.00372033724334e-07
1,"everybody",8.90819393494524e-07
2,"everybody",8.80706538013056e-07
3,"everybody",9.85464837549228e-05
4,"everybody",8.63146410346709e-07
5,"everybody",8.38298856895678e-07
6,"everybody",9.00372033724334e-07
1,"unsure",5.43399830031659e-05
2,"unsure",9.68777191814362e-06
3,"unsure",8.87806159954261e-07
4,"unsure",9.4946105138138e-06
5,"unsure",8.38298856895678e-07
6,"unsure",9.00372033724334e-07
1,"miserable",8.90819393494524e-07
2,"miserable",8.80706538013056e-07
3,"miserable",8.87806159954261e-07
4,"miserable",6.12833951346163e-05
5,"miserable",8.38298856895678e-07
6,"miserable",9.00372033724334e-07
1,"freak",8.90819393494524e-07
2,"freak",8.80706538013056e-07
3,"freak",8.87806159954261e-07
4,"freak",8.63146410346709e-07
5,"freak",8.38298856895678e-07
6,"freak",5.49226940571845e-05
1,"terrific",1.8707207263385e-05
2,"terrific",8.80706538013056e-07
3,"terrific",8.87806159954261e-07
4,"terrific",8.63146410346709e-07
5,"terrific",2.5987264563766e-05
6,"terrific",9.00372033724334e-07
1,"reaching",8.90819393494524e-07
2,"reaching",0.000159407883380363
3,"reaching",8.87806159954261e-07
4,"reaching",8.63146410346709e-07
5,"reaching",8.38298856895678e-07
6,"reaching",9.00372033724334e-07
1,"invested",8.90819393494524e-07
2,"invested",8.80706538013056e-07
3,"invested",8.87806159954261e-07
4,"invested",4.40204669276821e-05
5,"invested",9.22128742585246e-06
6,"invested",9.00372033724334e-07
1,"hv",8.90819393494524e-07
2,"hv",8.80706538013056e-07
3,"hv",8.87806159954261e-07
4,"hv",8.63146410346709e-07
5,"hv",8.38298856895678e-07
6,"hv",7.29301347316712e-05
1,"retarded",8.90819393494524e-07
2,"retarded",8.80706538013056e-07
3,"retarded",9.76586775949687e-06
4,"retarded",8.63146410346709e-07
5,"retarded",4.27532417016796e-05
6,"retarded",9.00372033724334e-07
1,"ticked",5.43399830031659e-05
2,"ticked",8.80706538013056e-07
3,"ticked",8.87806159954261e-07
4,"ticked",8.63146410346709e-07
5,"ticked",8.38298856895678e-07
6,"ticked",9.00372033724334e-07
1,"contemplating",8.90819393494524e-07
2,"contemplating",8.80706538013056e-07
3,"contemplating",8.87806159954261e-07
4,"contemplating",8.63146410346709e-07
5,"contemplating",8.38298856895678e-07
6,"contemplating",7.29301347316712e-05
1,"separately",8.90819393494524e-07
2,"separately",8.80706538013056e-07
3,"separately",8.87806159954261e-07
4,"separately",4.40204669276821e-05
5,"separately",9.22128742585246e-06
6,"separately",9.00372033724334e-07
1,"evening",8.90819393494524e-07
2,"evening",0.00011537255647971
3,"evening",8.87806159954261e-07
4,"evening",8.63146410346709e-07
5,"evening",8.38298856895678e-07
6,"evening",9.00372033724334e-07
1,"qualities",8.90819393494524e-07
2,"qualities",2.73019026784047e-05
3,"qualities",8.87806159954261e-07
4,"qualities",8.63146410346709e-07
5,"qualities",8.38298856895678e-07
6,"qualities",2.79115330454544e-05
1,"simplicity",8.90819393494524e-07
2,"simplicity",8.80706538013056e-07
3,"simplicity",8.87806159954261e-07
4,"simplicity",8.63146410346709e-07
5,"simplicity",8.38298856895678e-07
6,"simplicity",8.19338550689144e-05
1,"bizarre",1.8707207263385e-05
2,"bizarre",9.68777191814362e-06
3,"bizarre",8.87806159954261e-07
